x,y,z,c
6.9035907,8.278887,22.911823,0.6216554
7.04112,8.547364,22.872381,0.6219055
7.191745,8.822932,22.864283,0.62215555
7.354863,9.104051,22.88909,0.6224056
7.5297823,9.388911,22.948305,0.6226557
7.715695,9.675404,23.043314,0.62290573
7.911666,9.961092,23.17535,0.6231558
8.116609,10.243191,23.34543,0.6234059
8.329267,10.518553,23.554285,0.6236559
8.548195,10.783663,23.802288,0.62390596
8.771742,11.034655,24.08937,0.62415606
8.998034,11.267338,24.414919,0.6244061
9.224964,11.477252,24.777693,0.62465614
9.450192,11.659736,25.175726,0.62490624
9.671147,11.810038,25.606241,0.6251563
9.885036,11.923442,26.065575,0.6254063
10.088877,11.995426,26.54913,0.6256564
10.2795315,12.021848,27.051355,0.62590647
10.453763,11.9991455,27.565775,0.62615657
10.608301,11.924547,28.08505,0.6264066
10.739926,11.796279,28.601109,0.62665665
10.845561,11.613758,29.105324,0.62690675
10.922381,11.377742,29.588758,0.6271568
10.967917,11.090434,30.042446,0.62740684
10.980168,10.755516,30.457703,0.62765694
10.957704,10.378101,30.826471,0.627907
10.899743,9.964603,31.141634,0.628157
10.80623,9.522528,31.397306,0.6284071
10.677859,9.060182,31.589071,0.62865716
10.516091,8.586344,31.714128,0.6289072
10.323116,8.1098995,31.771366,0.6291573
10.101795,7.6394777,31.761324,0.62940735
9.855563,7.1831217,31.68608,0.6296574
9.588319,6.7480063,31.549055,0.6299075
9.304288,6.3402314,31.354767,0.63015753
9.007882,5.964692,31.108553,0.63040763
8.703563,5.62503,30.816284,0.6306577
8.39571,5.3236628,30.484095,0.6309077
8.088505,5.0618687,30.118145,0.6311578
7.7858415,4.839924,29.724424,0.63140786
7.4912496,4.6572633,29.308601,0.6316579
7.207851,4.51266,28.875927,0.631908
6.938332,4.404398,28.431168,0.63215804
6.6849384,4.330438,27.978594,0.6324081
6.4494886,4.2885647,27.521986,0.6326582
6.233396,4.276509,27.064657,0.6329082
6.0377073,4.292047,26.609505,0.63315827
5.8631415,4.333081,26.15906,0.63340837
5.7101355,4.397687,25.715538,0.6336584
5.5788903,4.484156,25.280905,0.63390845
5.469417,4.5910096,24.856913,0.63415855
5.3815765,4.717008,24.445164,0.6344086
5.3151197,4.8611445,24.047142,0.6346587
5.269722,5.022632,23.66426,0.63490874
5.2450128,5.200887,23.297894,0.6351588
5.2406006,5.3955045,22.949402,0.6354089
5.2560906,5.6062307,22.620176,0.6356589
5.291105,5.8329372,22.31164,0.63590896
5.345288,6.075585,22.02529,0.63615906
5.418318,6.3341947,21.762705,0.6364091
5.5099053,6.608809,21.525574,0.63665915
5.619796,6.8994555,21.315697,0.63690925
5.7477617,7.206105,21.135014,0.6371593
5.893596,7.5286274,20.985603,0.6374093
6.0570993,7.866741,20.869694,0.63765943
6.2380633,8.219963,20.789665,0.6379095
6.4362535,8.587549,20.748041,0.6381595
6.651383,8.968428,20.747477,0.6384096
6.8830876,9.361136,20.790735,0.63865966
7.1308923,9.763745,20.88065,0.63890976
7.394178,10.173781,21.020075,0.6391598
7.672138,10.588152,21.211807,0.63940984
7.9637394,11.00307,21.458496,0.63965994
8.267673,11.413987,21.762526,0.63991
8.582304,11.815541,22.125862,0.64016
8.905627,12.201522,22.549885,0.6404101
9.235217,12.564874,23.035177,0.64066017
9.568183,12.8977375,23.581299,0.6409102
9.901138,13.191549,24.186544,0.6411603
10.230179,13.437209,24.847683,0.64141035
10.550882,13.625325,25.559729,0.6416604
10.858327,13.746542,26.315727,0.6419105
11.147148,13.79196,27.106619,0.64216053
11.41163,13.753627,27.921186,0.6424106
11.645829,13.625085,28.746134,0.6426607
11.843755,13.40194,29.566324,0.6429107
11.999573,13.082409,30.365183,0.64316076
12.107857,12.667773,31.125277,0.64341086
12.163848,12.162691,31.829065,0.6436609
12.163733,11.575303,32.459743,0.643911
12.10489,10.917079,33.002136,0.64416105
11.986109,10.202405,33.44358,0.6444111
11.807738,9.4479065,33.774624,0.6446612
11.571755,8.671576,33.98955,0.6449112
11.281737,7.8917637,34.086617,0.6451613
10.9427395,7.1261697,34.067966,0.6454114
10.561083,6.3909063,33.93929,0.6456614
10.144065,5.699744,33.709187,0.64591146
9.699633,5.063603,33.388462,0.64616156
9.23603,4.490306,32.989254,0.6464116
8.761457,3.9845936,32.524265,0.64666164
8.2837715,3.5483558,32.00606,0.64691174
7.81023,3.1810193,31.446505,0.6471618
7.3473086,2.8800292,30.856377,0.6474118
6.900581,2.6413622,30.245144,0.6476619
6.474659,2.4600208,29.620876,0.64791197
6.073195,2.3304744,28.990263,0.64816207
5.698923,2.2470288,28.358725,0.6484121
5.3537335,2.2041152,27.730549,0.64866215
5.0387716,2.1964998,27.10907,0.64891225
4.7545447,2.2194266,26.496838,0.6491623
4.501033,2.268701,25.895779,0.64941233
4.2777996,2.3407257,25.307339,0.64966244
4.084092,2.4325051,24.732609,0.6499125
3.9189334,2.5416234,24.172419,0.6501625
3.7812023,2.6662073,23.627424,0.6504126
3.669703,2.8048813,23.098175,0.65066266
3.5832207,2.9567149,22.585154,0.6509127
3.5205703,3.1211736,22.088829,0.6511628
3.4806304,3.2980688,21.609676,0.65141284
3.4623744,3.4875116,21.148212,0.6516629
3.464888,3.689871,20.705011,0.651913
3.4873865,3.9057355,20.280727,0.652163
3.5292213,4.135879,19.876116,0.65241313
3.5898871,4.38123,19.49205,0.6526632
3.6690214,4.6428437,19.129543,0.6529132
3.7664037,4.921874,18.78977,0.6531633
3.8819506,5.2195497,18.474087,0.65341336
4.0157104,5.5371456,18.184065,0.6536634
4.167854,5.8759537,17.921513,0.6539135
4.338664,6.237251,17.688505,0.65416354
4.5285225,6.622259,17.487427,0.6544136
4.7378964,7.032101,17.320986,0.6546637
4.9673166,7.4677405,17.192266,0.6549137
5.217359,7.929918,17.104752,0.65516376
5.488615,8.419063,17.062357,0.65541387
5.7816596,8.935197,17.06945,0.6556639
6.0970135,9.477813,17.130869,0.65591395
6.4350934,10.045727,17.25191,0.65616405
6.796157,10.636919,17.43831,0.6564141
7.180233,11.248339,17.69619,0.6566642
7.587044,11.875693,18.031948,0.65691423
8.015908,12.513217,18.45211,0.6571643
8.465639,13.153435,18.963102,0.6574144
8.934419,13.786931,19.570942,0.6576644
9.41967,14.402149,20.280832,0.65791446
9.917918,14.985249,21.096645,0.65816456
10.424651,15.520064,22.020292,0.6584146
10.934193,15.988228,23.050997,0.65866464
11.439596,16.369478,24.184488,0.65891474
11.932584,16.642263,25.41217,0.6591648
12.403552,16.784636,26.720364,0.6594148
12.8416605,16.775509,28.089712,0.6596649
13.235045,16.596233,29.494907,0.659915
13.571164,16.23242,30.904896,0.660165
13.83729,15.675868,32.283695,0.6604151
14.021148,14.926362,33.59191,0.66066515
14.111669,13.993049,34.788975,0.66091526
14.099807,12.895081,35.83592,0.6611653
13.979334,11.66128,36.698475,0.66141534
13.747529,10.328678,37.35002,0.66166544
13.405643,8.939995,37.773956,0.6619155
12.959079,7.540333,37.965115,0.6621655
12.417204,6.173542,37.92987,0.6624156
11.792838,4.8787947,37.68499,0.66266567
11.101434,3.6878715,37.255405,0.6629157
10.360078,2.6235104,36.671333,0.6631658
9.586421,1.6989183,35.96523,0.66341585
8.79767,0.91834885,35.16902,0.6636659
8.009738,0.2784585,34.311974,0.663916
7.2366104,-0.22989866,33.419292,0.66416603
6.4899592,-0.6197727,32.511475,0.6644161
5.7789865,-0.9063678,31.604279,0.6646662
5.1104507,-1.1055949,30.709118,0.6649162
4.4888463,-1.232987,29.833708,0.6651663
3.916663,-1.3029696,28.982796,0.66541636
3.3946998,-1.3284326,28.158888,0.6656664
2.9223864,-1.3205421,27.362888,0.6659165
2.4980936,-1.2887177,26.59462,0.66616654
2.1194124,-1.2407229,25.853237,0.6664166
1.783399,-1.1828169,25.13752,0.6666667
1.4867773,-1.1199392,24.446093,0.6669167
1.2261057,-1.0559012,23.777546,0.66716677
0.997905,-0.9935704,23.130531,0.6674169
0.7987575,-0.935042,22.503801,0.6676669
0.62537754,-0.88179034,21.896233,0.66791695
0.47466072,-0.83480084,21.306818,0.66816705
0.3437146,-0.7946829,20.734674,0.6684171
0.22987483,-0.7617641,20.179018,0.66866714
0.13071094,-0.73616797,19.63916,0.66891724
0.044023048,-0.71787775,19.114487,0.6691673
-0.032167032,-0.70678735,18.60445,0.6694174
-0.09962906,-0.70274174,18.108559,0.6696674
-0.15994033,-0.705569,17.626364,0.66991746
-0.2145032,-0.715105,17.157457,0.67016757
-0.26456338,-0.73121154,16.701458,0.6704176
-0.3112282,-0.7537912,16.25802,0.67066765
-0.3554845,-0.78279763,15.826819,0.67091775
-0.3982158,-0.81824344,15.407554,0.6711678
-0.44021857,-0.8602061,14.999944,0.67141783
-0.48221734,-0.9088327,14.603732,0.67166793
-0.52487886,-0.96434355,14.218682,0.671918
-0.56882536,-1.0270354,13.844579,0.672168
-0.6146463,-1.0972846,13.481232,0.6724181
-0.66291016,-1.1755508,13.128477,0.67266816
-0.7141742,-1.2623801,12.786177,0.6729182
-0.7689948,-1.3584095,12.454227,0.6731683
-0.8279363,-1.4643717,12.132562,0.67341834
-0.8915798,-1.5811002,11.821151,0.67366844
-0.9605319,-1.7095366,11.520017,0.6739185
-1.0354323,-1.8507367,11.229237,0.6741685
-1.1169628,-2.0058792,10.948954,0.6744186
-1.2058544,-2.1762743,10.679386,0.67466867
-1.3028964,-2.363373,10.420845,0.6749187
-1.408944,-2.5687773,10.173748,0.6751688
-1.5249274,-2.7942514,9.938642,0.67541885
-1.6518598,-3.0417316,9.716221,0.6756689
-1.790847,-3.3133366,9.507367,0.675919
-1.9430959,-3.6113782,9.313174,0.67616904
-2.109924,-3.9383674,9.134995,0.6764191
-2.2927685,-4.297021,8.974492,0.6766692
-2.4931936,-4.6902614,8.833693,0.6769192
-2.7129004,-5.121212,8.715065,0.67716926
-2.9537318,-5.593181,8.621596,0.67741936
-3.2176766,-6.1096354,8.556895,0.6776694
-3.5068724,-6.674155,8.525299,0.6779195
-3.8236008,-7.2903666,8.532012,0.67816955
-4.170277,-7.961841,8.583246,0.6784196
-4.5494337,-8.691955,8.686391,0.6786697
-4.963686,-9.483695,8.850188,0.67891973
-5.4156866,-10.339395,9.084924,0.6791698
-5.9080577,-11.260383,9.402609,0.6794199
-6.44329,-12.246523,9.8171425,0.6796699
-7.0236135,-13.295632,10.344431,0.67991996
-7.650815,-14.402735,11.002413,0.68017006
-8.326007,-15.559161,11.810942,0.6804201
-9.049322,-16.751472,12.791441,0.68067014
-9.819537,-17.960228,13.96623,0.68092024
-10.633607,-19.158678,15.357409,0.6811703
-11.486114,-20.311455,16.985136,0.6814203
-12.368648,-21.37352,18.865196,0.6816704
-13.2691345,-22.289637,21.00574,0.68192047
-14.1711855,-22.994818,23.403229,0.68217057
-15.053548,-23.416286,26.03778,0.6824206
-15.889822,-23.477507,28.868422,0.68267065
-16.64859,-23.104742,31.82913,0.68292075
-17.294207,-22.236198,34.82697,0.6831708
-17.788404,-20.833166,37.743824,0.68342084
-18.09288,-18.891563,40.443207,0.68367094
-18.172749,-16.451313,42.782753,0.683921
-18.000607,-13.600368,44.631535,0.684171
-17.560581,-10.470587,45.889507,0.6844211
-16.851582,-7.2243795,46.504482,0.68467116
-15.888862,-4.0338373,46.481785,0.6849212
-14.70336,-1.0569535,45.8832,0.6851713
-13.338719,1.5830476,44.81506,0.68542135
-11.846542,3.8101306,43.408833,0.6856714
-10.280875,5.597443,41.799896,0.6859215
-8.693043,6.9602184,40.109764,0.68617153
-7.127717,7.9433236,38.435116,0.68642163
-5.620613,8.607676,36.844,0.6866717
-4.197784,9.018686,35.37769,0.6869217
-2.876137,9.238199,34.055702,0.6871718
-1.6647035,9.319987,32.881847,0.68742186
-0.5662344,9.308056,31.849846,0.6876719
0.42119458,9.236774,30.947811,0.687922
1.3027525,9.13199,30.161442,0.68817204
2.0856764,9.012512,29.476103,0.6884221
2.77836,8.891601,28.878046,0.6886722
3.389684,8.778289,28.355005,0.6889222
3.9285445,8.6784725,27.89643,0.68917227
4.4035373,8.595757,27.493462,0.68942237
4.822759,8.5321045,27.138819,0.6896724
5.1936936,8.488317,26.826601,0.68992245
5.523156,8.464376,26.552082,0.69017255
5.817278,8.459703,26.311527,0.6904226
6.0815206,8.47333,26.10201,0.6906727
6.3207016,8.504023,25.921265,0.69092274
6.5390334,8.550373,25.767544,0.6911728
6.7401676,8.61085,25.639523,0.6914229
6.9272356,8.683842,25.536186,0.6916729
7.102896,8.767677,25.456772,0.69192296
7.2693744,8.860643,25.400684,0.69217306
7.4285016,8.960991,25.367445,0.6924231
7.5817504,9.06694,25.356647,0.69267315
7.7302694,9.176683,25.367903,0.69292325
7.874911,9.288385,25.400808,0.6931733
8.016258,9.400186,25.454905,0.69342333
8.154651,9.510204,25.529652,0.69367343
8.290206,9.616551,25.624384,0.6939235
8.422841,9.717329,25.7383,0.6941735
8.55229,9.810655,25.87042,0.6944236
8.678126,9.894676,26.019577,0.69467366
8.799781,9.967593,26.184395,0.69492376
8.916562,10.027686,26.36327,0.6951738
9.027675,10.07335,26.554375,0.69542384
9.132242,10.103123,26.755648,0.69567394
9.22933,10.115728,26.964806,0.695924
9.31797,10.110113,27.179358,0.696174
9.397184,10.085479,27.396633,0.6964241
9.466014,10.041324,27.613806,0.69667417
9.523545,9.977468,27.827951,0.6969242
9.568937,9.894078,28.036081,0.6971743
9.601451,9.791684,28.23521,0.69742435
9.620475,9.671185,28.422415,0.6976744
9.6255455,9.5338335,28.594898,0.6979245
9.616374,9.381233,28.750051,0.69817454
9.59286,9.215293,28.885517,0.6984246
9.555103,9.038194,28.999247,0.6986747
9.503412,8.852333,29.089542,0.6989247
9.438305,8.660266,29.155096,0.6991748
9.3605,8.464642,29.19501,0.69942486
9.270915,8.268137,29.208807,0.6996749
9.170637,8.073388,29.196438,0.699925
9.060912,7.8829327,29.158247,0.70017505
8.943114,7.699156,29.09496,0.7004251
8.818718,7.5242405,29.007639,0.7006752
8.689271,7.3601375,28.897642,0.70092523
8.556357,7.2085376,28.76658,0.7011753
8.421576,7.0708604,28.61626,0.7014254
8.286504,6.948253,28.448639,0.7016754
8.1526785,6.841594,28.265776,0.70192546
8.02157,6.7515106,28.069794,0.70217556
7.894564,6.6783967,27.862844,0.7024256
7.7729473,6.622441,27.647064,0.70267564
7.657897,6.5836496,27.424568,0.70292574
7.5504723,6.561879,27.197416,0.7031758
7.451613,6.556859,26.967604,0.7034259
7.3621373,6.5682206,26.73706,0.7036759
7.282746,6.5955176,26.507633,0.70392597
7.214023,6.638248,26.281097,0.70417607
7.1564455,6.6958675,26.059153,0.7044261
7.110388,6.7678046,25.84343,0.70467615
7.0761294,6.853467,25.635489,0.70492625
7.053863,6.952248,25.436834,0.7051763
7.0437016,7.063528,25.24892,0.70542634
7.0456843,7.1866703,25.07315,0.70567644
7.059783,7.32102,24.910883,0.7059265
7.0859065,7.465895,24.763441,0.7061765
7.1239057,7.6205754,24.632109,0.7064266
7.1735725,7.784295,24.518135,0.70667666
7.234645,7.9562263,24.422731,0.7069267
7.3068027,8.135467,24.347063,0.7071768
7.3896694,8.321025,24.29225,0.70742685
7.482805,8.511806,24.259354,0.70767695
7.585705,8.706593,24.24936,0.707927
7.6977935,8.904039,24.263166,0.70817703
7.818418,9.102653,24.301563,0.70842713
7.9468417,9.300785,24.365204,0.7086772
8.082236,9.496629,24.454584,0.7089272
8.223676,9.688211,24.570002,0.7091773
8.370129,9.873402,24.711529,0.70942736
8.520456,10.049916,24.878971,0.7096774
8.673402,10.215343,25.07183,0.7099275
8.827597,10.367162,25.289267,0.71017754
8.981553,10.502783,25.530058,0.7104276
9.133676,10.619595,25.792568,0.7106777
9.282268,10.715018,26.074726,0.7109277
9.425543,10.786577,26.373997,0.71117777
9.561646,10.831971,26.687384,0.71142787
9.688679,10.849159,27.011435,0.7116779
9.804727,10.836446,27.34227,0.711928
9.907899,10.79257,27.675627,0.71217805
9.996366,10.716784,28.006927,0.7124281
10.068407,10.608923,28.331364,0.7126782
10.122459,10.469471,28.64401,0.71292824
10.15716,10.299586,28.939938,0.7131783
10.171403,10.101119,29.214352,0.7134284
10.164374,9.876592,29.462729,0.7136784
10.135596,9.6291485,29.68095,0.71392846
10.084951,9.362483,29.865429,0.71417856
10.012705,9.08073,30.01322,0.7144286
9.919507,8.788345,30.122093,0.71467865
9.806391,8.489961,30.190598,0.71492875
9.674747,8.190242,30.218075,0.7151788
9.526298,7.893747,30.204645,0.7154288
9.363042,7.6047883,30.151169,0.71567893
9.187217,7.3273253,30.059177,0.715929
9.001227,7.0648713,29.930777,0.7161791
8.807592,6.820429,29.768547,0.7164291
8.608875,6.5964584,29.575436,0.71667916
8.407634,6.3948665,29.354637,0.71692926
8.206357,6.217025,29.109505,0.7171793
8.007424,6.0638046,28.843443,0.71742934
7.813062,5.9356284,28.559837,0.71767944
7.6253185,5.832532,28.261997,0.7179295
7.44604,5.754228,27.953093,0.7181795
7.276859,5.7001786,27.636139,0.7184296
7.1191907,5.669655,27.313969,0.71867967
6.974237,5.661798,26.989231,0.7189297
6.8429933,5.6756735,26.664385,0.7191798
6.726261,5.710313,26.34172,0.71942985
6.624666,5.76475,26.023365,0.7196799
6.538675,5.838048,25.711304,0.71993
6.468612,5.9293175,25.4074,0.72018003
6.414683,6.0377297,25.113415,0.72043014
6.3769875,6.1625175,24.831024,0.7206802
6.3555403,6.3029776,24.561848,0.7209302
6.350284,6.4584613,24.307453,0.7211803
6.3611016,6.6283636,24.069384,0.72143036
6.387828,6.8121104,23.84917,0.7216804
6.4302564,7.009137,23.648338,0.7219305
6.4881444,7.2188687,23.468422,0.72218055
6.561217,7.440696,23.310968,0.7224306
6.6491647,7.673946,23.177542,0.7226807
6.7516427,7.9178596,23.069729,0.7229307
6.8682647,8.1715555,22.98912,0.7231808
6.998594,8.434,22.937323,0.7234309
7.142134,8.703977,22.915922,0.7236809
7.2983184,8.980048,22.92648,0.72393095
7.4664917,9.2605295,22.970499,0.72418106
7.6458955,9.543451,23.049389,0.7244311
7.835651,9.826536,23.164421,0.7246812
8.0347395,10.107169,23.316677,0.72493124
8.241982,10.382391,23.506983,0.7251813
8.456023,10.64888,23.735846,0.7254314
8.675309,10.902969,24.00336,0.7256814
8.898075,11.14066,24.309137,0.72593147
9.122334,11.35767,24.652199,0.72618157
9.345867,11.549491,25.030891,0.7264316
9.56623,11.711485,25.4428,0.72668165
9.780755,11.838997,25.884674,0.72693175
9.986579,11.927503,26.35236,0.7271818
10.180672,11.97277,26.840778,0.72743183
10.359881,11.971059,27.343933,0.72768193
10.520999,11.919316,27.854948,0.727932
10.6608305,11.815384,28.366182,0.728182
10.776286,11.658192,28.869368,0.7284321
10.864477,11.447925,29.355839,0.72868216
10.922821,11.18614,29.816772,0.72893226
10.949153,10.875836,30.243502,0.7291823
10.941822,10.521434,30.62782,0.72943234
10.899783,10.128688,30.962315,0.72968245
10.822674,9.7045145,31.240658,0.7299325
10.710857,9.256744,31.45786,0.7301825
10.565446,8.79381,31.610462,0.7304326
10.388283,8.32441,31.69662,0.7306827
10.181895,7.857151,31.71614,0.7309327
9.949421,7.4002056,31.670385,0.7311828
9.694499,6.9610214,31.562119,0.73143286
9.421151,6.546082,31.395298,0.7316829
9.133645,6.1607447,31.174807,0.731933
8.836354,5.8091617,30.90618,0.73218304
8.533635,5.49427,30.595333,0.7324331
8.229699,5.217851,30.248318,0.7326832
7.928514,4.980643,29.871109,0.7329332
7.633727,4.782485,29.469437,0.7331833
7.348603,4.6224875,29.048668,0.73343337
7.075991,4.4992,28.613726,0.7336834
6.818312,4.410781,28.169056,0.7339335
6.577559,4.3551464,27.71862,0.73418355
6.3553176,4.330103,27.26592,0.7344336
6.1527963,4.333455,26.81402,0.7346837
5.970862,4.3630915,26.365608,0.73493373
5.810085,4.4170475,25.92304,0.7351838
5.670781,4.4935503,25.488394,0.7354339
5.553058,4.5910425,25.063522,0.7356839
5.4568567,4.708196,24.650105,0.73593396
5.3819904,4.8439136,24.24969,0.73618406
5.3281827,4.997316,23.86373,0.7364341
5.295096,5.167731,23.49363,0.73668414
5.2823596,5.35467,23.140768,0.73693424
5.289591,5.5578055,22.806534,0.7371843
5.316412,5.7769403,22.492346,0.7374344
5.362465,6.0119805,22.199675,0.7376844
5.4274163,6.2629013,21.930075,0.73793447
5.510965,6.529712,21.685186,0.7381846
5.6128397,6.8124223,21.466764,0.7384346
5.732798,7.110998,21.276688,0.73868465
5.870618,7.425322,21.116968,0.73893476
6.026088,7.7551455,20.989761,0.7391848
6.198994,8.100037,20.897367,0.73943484
6.389098,8.459329,20.842224,0.73968494
6.5961213,8.832052,20.826906,0.739935
6.8197145,9.216878,20.854095,0.740185
7.059431,9.61204,20.92655,0.7404351
7.3146915,10.0152645,21.047064,0.74068516
7.584749,10.423697,21.218395,0.7409352
7.8686438,10.833828,21.443182,0.7411853
8.165162,11.241423,21.72384,0.74143535
8.472788,11.641467,22.062418,0.74168545
8.789657,12.0281315,22.460443,0.7419355
9.113503,12.394757,22.91873,0.74218553
9.441629,12.7338915,23.43716,0.74243563
9.770855,13.037359,24.014456,0.7426857
10.097506,13.296408,24.647932,0.7429357
10.417396,13.501919,25.33326,0.7431858
10.725848,13.644704,26.064255,0.74343586
11.017734,13.715882,26.832718,0.7436859
11.287549,13.707332,27.628359,0.743936
11.529527,13.612207,28.438824,0.74418604
11.737795,13.425491,29.249878,0.7444361
11.906565,13.144528,30.045738,0.7446862
12.030361,12.7695055,30.80958,0.7449362
12.104276,12.303808,31.524208,0.74518627
12.1242285,11.75419,32.17285,0.7454364
12.087225,11.130722,32.740013,0.7456864
11.991574,10.446479,33.21234,0.7459365
11.837065,9.716972,33.579376,0.74618655
11.625055,8.959369,33.83413,0.7464366
11.358487,8.191554,33.97342,0.7466867
11.041794,7.4311485,33.9979,0.74693674
10.680729,6.6945615,33.91182,0.7471868
10.282112,5.9961905,33.72253,0.7474369
9.85352,5.3478317,33.4398,0.7476869
9.402951,4.758342,33.07502,0.74793696
8.938491,4.2335567,32.640446,0.74818707
8.467997,3.7764354,32.14845,0.7484371
7.998841,3.3873804,31.610945,0.74868715
7.537695,3.064673,31.038939,0.74893725
7.0903926,2.8049603,30.442238,0.7491873
6.6618495,2.6037464,29.829329,0.74943733
6.256039,2.4558418,29.207336,0.74968743
5.8760195,2.355752,28.582113,0.7499375
5.5239925,2.2979894,27.958347,0.7501876
5.201392,2.2773104,27.339733,0.7504376
4.908984,2.2888803,26.729126,0.75068766
4.6469736,2.3283784,26.12871,0.75093776
4.4151144,2.3920531,25.540142,0.7511878
4.212808,2.4767382,24.964684,0.75143784
4.0392013,2.5798428,24.4033,0.75168794
3.8932652,2.6993222,23.85675,0.751938
3.773871,2.8336368,23.32566,0.752188
3.6798475,2.981704,22.810581,0.7524381
3.6100333,3.1428494,22.312021,0.75268817
3.563315,3.3167589,21.830492,0.7529382
3.5386593,3.5034304,21.366533,0.7531883
3.5351362,3.703132,20.920732,0.75343835
3.551936,3.9163623,20.493757,0.7536884
3.5883784,4.1438155,20.086363,0.7539385
3.6439223,4.3863487,19.699423,0.75418854
3.718165,4.644952,19.33394,0.75443864
3.8108435,4.9207206,18.991076,0.7546887
3.9218314,5.2148294,18.672169,0.7549387
4.0511312,5.528503,18.37876,0.7551888
4.1988683,5.862987,18.112627,0.75543886
4.36528,6.219515,17.875803,0.7556889
4.5507035,6.5992694,17.670614,0.755939
4.7555604,7.0033364,17.49971,0.75618905
4.9803376,7.4326506,17.3661,0.7564391
5.2255692,7.8879285,17.273174,0.7566892
5.491805,8.369587,17.224747,0.75693923
5.779583,8.877646,17.225061,0.7571893
6.0893893,9.411617,17.278816,0.7574394
6.4216123,9.970355,17.39116,0.7576894
6.7764864,10.55191,17.567652,0.75793946
7.154029,11.153338,17.81423,0.75818956
7.55396,11.770497,18.137096,0.7584396
7.9756136,12.397833,18.54258,0.7586897
8.417835,13.028141,19.036913,0.75893974
8.878866,13.652358,19.62595,0.7591898
9.3562155,14.259355,20.314766,0.7594399
9.846529,14.835809,21.107176,0.7596899
10.345457,15.366155,22.005129,0.75993997
10.847527,15.832689,23.008024,0.76019007
11.346044,16.215868,24.111933,0.7604401
11.833026,16.494852,25.308807,0.76069015
12.299209,16.648354,26.585745,0.76094025
12.734122,16.655811,27.924408,0.7611903
13.126291,16.498878,29.300728,0.76144034
13.463551,16.163153,30.685066,0.76169044
13.733511,15.640017,32.042934,0.7619405
13.924161,14.928379,33.336376,0.7621905
14.024583,14.03605,34.52606,0.7624406
14.02573,12.980436,35.57386,0.76269066
13.921201,11.788342,36.445827,0.76294076
13.707914,10.4946995,37.115017,0.7631908
13.386593,9.140273,37.56389,0.76344085
12.961961,7.768592,37.785755,0.76369095
12.442624,6.4224806,37.785095,0.763941
11.84061,5.140733,37.57662,0.76419103
11.170622,3.9553955,37.18327,0.76444113
10.4491,2.890013,36.63356,0.7646912
9.693191,1.9589838,35.958645,0.7649412
8.91977,1.1679474,35.189636,0.7651913
8.1445875,0.5149691,34.355423,0.76544136
7.381626,-0.0078035486,33.48122,0.7656914
6.642683,-0.4123287,32.58781,0.7659415
5.937182,-0.7129592,31.691414,0.76619154
5.2721677,-0.92499554,30.80398,0.7664416
4.6524515,-1.0635761,29.933773,0.7666917
4.0808487,-1.1429081,29.086056,0.7669417
3.5584729,-1.1757994,28.263788,0.7671918
3.0850458,-1.1734282,27.468246,0.76744187
2.6591983,-1.1452891,26.699558,0.7676919
2.2787497,-1.0992548,25.957115,0.767942
1.9409492,-1.0417101,25.239876,0.76819205
1.6426833,-0.9777204,24.546595,0.7684421
1.3806429,-0.91121465,23.875957,0.7686922
1.1514571,-0.84516424,23.226685,0.76894224
0.951795,-0.7817499,22.597574,0.7691923
0.7784405,-0.72251236,21.987532,0.7694424
0.6283452,-0.6684838,21.395573,0.7696924
0.49866232,-0.62030035,20.820824,0.76994246
0.38676605,-0.5782975,20.262508,0.77019256
0.2902597,-0.54258853,19.719938,0.7704426
0.20697486,-0.51312894,19.1925,0.77069265
0.13496448,-0.48976836,18.679636,0.77094275
0.0724912,-0.4722915,18.180853,0.7711928
0.01801293,-0.46045056,17.695686,0.7714429
-0.02983342,-0.45398995,17.223719,0.77169293
-0.07224907,-0.45266497,16.764555,0.771943
-0.11029066,-0.45625582,16.317827,0.7721931
-0.14488718,-0.46457762,15.883189,0.7724431
-0.17685622,-0.47748756,15.46031,0.77269316
-0.20691936,-0.49488991,15.04888,0.77294326
-0.23571642,-0.51673937,14.648601,0.7731933
-0.2638187,-0.54304343,14.259189,0.77344334
-0.2917412,-0.5738638,13.880377,0.77369344
-0.31995344,-0.60931796,13.511908,0.7739435
-0.3488899,-0.6495799,13.15354,0.7741935
-0.37895888,-0.6948819,12.805045,0.7744436
-0.4105512,-0.7455157,12.46621,0.77469367
-0.44404766,-0.8018347,12.136839,0.7749437
-0.47982636,-0.8642564,11.816751,0.7751938
-0.51826936,-0.9332653,11.505784,0.77544385
-0.559769,-1.0094172,11.203799,0.77569395
-0.60473377,-1.0933429,10.910682,0.775944
-0.6535947,-1.1857543,10.626343,0.77619404
-0.70681065,-1.2874501,10.350723,0.77644414
-0.7648746,-1.3993225,10.083804,0.7766942
-0.8283194,-1.5223658,9.825605,0.7769442
-0.89772403,-1.6576841,9.5762,0.7771943
-0.97372,-1.8065022,9.335715,0.77744436
-1.0569983,-1.970175,9.104353,0.7776944
-1.1483159,-2.1502,8.882395,0.7779445
-1.2485043,-2.3482285,8.670222,0.77819455
-1.3584768,-2.5660791,8.468334,0.7784446
-1.479237,-2.8057516,8.277371,0.7786947
-1.6118884,-3.0694385,8.0981455,0.77894473
-1.7576435,-3.3595397,7.9316707,0.7791948
-1.9178331,-3.678674,7.779208,0.7794449
